payload_key	replica	category_id	transferred_rows	payload_archive_size_bytes	payload_archive_sha256	archive_file_set_pass	internal_sha256_pass	provenance_pass
replica_0813__ge4tag	813	ge4tag	30256	3738034	d83f8a1e15b8c71ca3e9d87bf5f29030dd193dcd78b46023d5fe4dca650228d6	True	True	True
replica_0814__exact3tag	814	exact3tag	108117	14733780	0249fd893b141fbe385a12570b6a23f09ec6a0c720d9f46c353c15db955d9a3c	True	True	True
replica_0814__ge4tag	814	ge4tag	31013	4230664	e8742e9ec81aaa2e3a3814b590ffaebfdab2f57a36a64ff4a1788c29b27e8310	True	True	True
replica_0815__exact3tag	815	exact3tag	109005	14987272	4c5ff625648fa1aa705ab028f6c135682ced923ef5fd9655b37ef532d891abcc	True	True	True
replica_0815__ge4tag	815	ge4tag	30629	4454746	7af1a0635d03c74c77ff345e33bd6cc981b641a12c2084ff584c02b1d6323fe2	True	True	True
replica_0816__exact3tag	816	exact3tag	108799	14728887	a6bce14a228b12e5f7e5431114373d581fd5ce5608594eac0f10833fe238f1b2	True	True	True
replica_0816__ge4tag	816	ge4tag	30614	4245514	5ed0a2111975c7df06528fe11fd6c839d911dcab793288a6ca8bfde4f57e2573	True	True	True
replica_0817__exact3tag	817	exact3tag	108533	14502059	6de9838dd4c3ecc3af080b4e496119cf0f0c026495faa9db61fdac7b9ad80f1a	True	True	True
replica_0817__ge4tag	817	ge4tag	30802	4112002	b526c98e4cc4263977f7823d3915f7dbb3ded11a0a3ceeb27de4bfd7b7da0dab	True	True	True
replica_0818__exact3tag	818	exact3tag	108248	14922564	b5e36368b984f1fb2eca1511505026bbff0e178d4654e586124377482aa30083	True	True	True
replica_0818__ge4tag	818	ge4tag	30810	4236340	60375481f9f124c1711ae3e6ae8b6fdfd41b7f6b59eecbb12542d533fc2b293c	True	True	True
replica_0819__exact3tag	819	exact3tag	108556	14576522	38c15352c9eac7e9d94eb1993af88d69fc355c2c488d6b57830db3a65baeb8f0	True	True	True
replica_0819__ge4tag	819	ge4tag	31028	4160271	d3c1343c5420ff2244319e21a825543e5e05f4a3c8d02e3cc11493a51f202992	True	True	True
replica_0820__exact3tag	820	exact3tag	108558	14241107	fb0b4e4b75b5e55e6b40a1809b514e6fc8c411ebfdb9644117f45518f8e6b73e	True	True	True
replica_0820__ge4tag	820	ge4tag	30819	3908742	a8ea7e0588d05b83b5288e93cc2ce45515b0ea8e130f5136eec6a9ede7967ccc	True	True	True
replica_0821__exact3tag	821	exact3tag	108601	14065326	36616e091fe9508964dc61cb617fb0bab72cd32e095c5e02392d3bc801fe747e	True	True	True
replica_0821__ge4tag	821	ge4tag	30663	3877537	aef7e63460d970c3de0dd4ab419fe8aad405a39ff9098206efe5750859735724	True	True	True
replica_0822__exact3tag	822	exact3tag	108775	14600199	b394a40445c1a5403dfcb6a186b805b70268207be2e8fe507f08c0ded20fb7fc	True	True	True
replica_0822__ge4tag	822	ge4tag	30951	4136067	f7a7c4f0c0a1a01d66c6a17b5e82d591d949ba45b2063938bc7223ba5e021982	True	True	True
replica_0823__exact3tag	823	exact3tag	108883	14519089	97c668d7c43117d1088cb1917403f5a96c816ea88b5e753c77f867a918283d01	True	True	True
replica_0823__ge4tag	823	ge4tag	30727	4078230	b4cccf863b1e3c7bacdc764e67198d7fc776e5f129e5ca33e3ebb32b5dbf8971	True	True	True
replica_0824__exact3tag	824	exact3tag	108806	14989673	e1716bf4e253b71ad44f55436e8e0478ea95170d75063b3016d898c74b39f914	True	True	True
replica_0824__ge4tag	824	ge4tag	30964	4210005	71d11fabb13a079133051155ea3cf47c5447f60f0533b3485750ad175de0f3f9	True	True	True
replica_0825__exact3tag	825	exact3tag	108777	13822374	dd335063377103e33dad663e2ac85bd74a0542ecdf2e00483be6944fd189e22c	True	True	True
replica_0825__ge4tag	825	ge4tag	31105	3558170	548d8d0d94571fd73e49276e9d311b91f353624544070bea42440cda59cb6206	True	True	True
replica_0826__exact3tag	826	exact3tag	108803	14832445	d5796d78aaa98e0964b4ffb551a601dc9371f49111ecb40991d6e9743b85a83d	True	True	True
replica_0826__ge4tag	826	ge4tag	30522	4176036	c16ecb877381318b59f728b8de2dbfef6b755d13a181f6b9d6f59693d9f1b42e	True	True	True
replica_0827__exact3tag	827	exact3tag	109037	15188799	48ad4c0adbf6f8fcb058c1e96ff446bf77124210a0b9b13661ac74d2f52fe693	True	True	True
replica_0827__ge4tag	827	ge4tag	30820	4510022	7c3ac10389517e90b53347e0a180fc025995c97107310fd77f4304c46754e5a6	True	True	True
replica_0828__exact3tag	828	exact3tag	108400	15096148	abc461e2229fb2bc72d68a8981bafe7aae0089f4481670b4fd1fa10e3921780c	True	True	True
replica_0828__ge4tag	828	ge4tag	30589	4530350	a362b0d43c70150d6a489c151ef815d0c69dad3832805a09a19b6e9405d31288	True	True	True
replica_0829__exact3tag	829	exact3tag	108393	15022589	cdeea5b76dafa5991fdad7b50796a5248b4be2a15a5aef12025d9a16c5539abc	True	True	True
replica_0829__ge4tag	829	ge4tag	30565	4510574	1f337257cefb21e53ac534083e3e033f0cc7be260b708d55109c34895d6becfb	True	True	True
replica_0830__exact3tag	830	exact3tag	108299	15167402	21fd7e962597a52dfe150ff227767b02839fc3d48accdcf67ac684afc9337ef7	True	True	True
replica_0830__ge4tag	830	ge4tag	30745	4369134	0065f730df0c28795b82aacd1fba56df96acc9627bbefd3c225e1084793b7dca	True	True	True
replica_0831__exact3tag	831	exact3tag	108448	14777438	9049ab683c1c724639bdde3dac107faba2f061cb824d686b4d40e361c94591b9	True	True	True
replica_0831__ge4tag	831	ge4tag	30738	4293052	99647f48378272e27026d2d28fa4425f5c79c80b478a30acfc52bd74baf05f20	True	True	True
replica_0832__exact3tag	832	exact3tag	108135	14814046	4571e3f4f1497e16f7e477aaedc1bbd51e3985a8971177e7873b4038e8564d7a	True	True	True
replica_0832__ge4tag	832	ge4tag	30750	4359703	258d3d83a1a19b6731c4e9e203243bd8544f1f438d0b4b797bb144209a4f6f1f	True	True	True
replica_0833__exact3tag	833	exact3tag	108636	14355421	f93e799bf96f1c4d69454f38e9ac5dd40e69a972d15fa4bd3c21e8a999fa9054	True	True	True
replica_0833__ge4tag	833	ge4tag	30450	3804954	52b57d17786947927ba6f97f19181a71d36166c9dc36c0ae8d5b52ba3cfaf0d0	True	True	True
replica_0834__exact3tag	834	exact3tag	108944	14207977	64435b23d71120fa322b5a3b7e7ba6c7fceab918770c19850318b440a93f660e	True	True	True
replica_0834__ge4tag	834	ge4tag	31024	3989071	5643f64e63041a2f87ba8240bb1c92475c169079675df11e462527e7df2e120c	True	True	True
replica_0835__exact3tag	835	exact3tag	108827	14676212	0123a29ad4157510a574cdffe939b1d242cbfacf3d2384565bb938c01de0e977	True	True	True
replica_0835__ge4tag	835	ge4tag	30771	4199931	e76504f983834b7ab5ccb13d3d5a47dec1857da485bf441a643c0b4f665857ae	True	True	True
replica_0836__exact3tag	836	exact3tag	108887	15201224	dd7ddb7fa8083b3f70f7a1e32ae1c5ae12eaba1c2a221135c07cd60e030d5af1	True	True	True
replica_0836__ge4tag	836	ge4tag	30508	4320502	5b32e5a54ea95234f2784a921821574b7f458dbd38068da325aeb68148a79bac	True	True	True
replica_0837__exact3tag	837	exact3tag	108706	14402883	a34ba269628c0b4c6c9c86becd694db92280294c10cdb3be015c7c43b0b6ac07	True	True	True
replica_0837__ge4tag	837	ge4tag	30667	4141779	afb331dc2dc7f3035b9a19c8a8ae7c7d3ee8174dadd223771ed38e9a0ce09e2c	True	True	True
replica_0838__exact3tag	838	exact3tag	108578	14806061	de9df28e34ffec16d493dca7b91bd87ebffe8b6c68791eb51d5b567d5c04b0cd	True	True	True
replica_0838__ge4tag	838	ge4tag	30538	4036594	c87d1107288402773698305faf86f37abeac6ebdfbde4530013415b1f1715958	True	True	True
replica_0839__exact3tag	839	exact3tag	109192	13817592	01b7f6a880f1b328bb51241db51dd3dd9b1f13332bdadec4f9c89cbc42c4fed9	True	True	True
replica_0839__ge4tag	839	ge4tag	30930	3722321	411ada724bf91b89912c3dcd3168887c068403e409fcd36dc2d453c749105a67	True	True	True
replica_0840__exact3tag	840	exact3tag	107613	13958377	48f66a883885e7ddfa7f9ccd273bcbcd696c829f6a4f004e439d0ce45967dd22	True	True	True
replica_0840__ge4tag	840	ge4tag	30366	3744259	5cfcbf11e7ca20626bd338c6b8fe53eeb082fd1c3ff1d43317cf907aa8caa54d	True	True	True
replica_0841__exact3tag	841	exact3tag	108519	13807610	fa2e44f04f382e92d8b2ee227213b77f24c44cf212be30219015de18035809e3	True	True	True
replica_0841__ge4tag	841	ge4tag	30533	3874380	6052df03509fb1400047bd282871c079e328b3e1bc96ee06edc2faea7e4b81e7	True	True	True
replica_0842__exact3tag	842	exact3tag	108719	14408335	3680ca67d2e2493485f9d6549f622b07f041a1dee9fe83e26daf3bf085f4bcf4	True	True	True
replica_0842__ge4tag	842	ge4tag	30695	3918361	bec85aa6dd65ad9fd2ada24ad6b16542c83bffaa70d930f0802c6b4664a49b97	True	True	True
replica_0843__exact3tag	843	exact3tag	108152	14674826	af38738ed9c600beb32fad25838e1a3229e340e9790adbd80bd9a08d2fc08bb9	True	True	True
replica_0843__ge4tag	843	ge4tag	30987	4344877	f07f778f2ffb7076faf58a0073a98aef431cbde10ca3c4eba02bbb2e1a103361	True	True	True
replica_0844__exact3tag	844	exact3tag	108693	14961080	21a5a30013ec40726cd2b228bee1b99be0c6c079d5489cb3780cd2b0a3ee1ca2	True	True	True
replica_0844__ge4tag	844	ge4tag	30632	4374536	9f9c10639327dde72d0c097d77492eac6de71f6e8e851df6c3a924847d600608	True	True	True
replica_0845__exact3tag	845	exact3tag	108585	14732293	373be30c6748bf35d5c7f23f40edd4d166e19667f7fb829f6c53e683110b14b8	True	True	True
replica_0845__ge4tag	845	ge4tag	30595	4142689	28d7ba0e72692cf6ad56897726d98a86b1c81b3d50c077b87e26ee1aadf57a80	True	True	True
replica_0846__exact3tag	846	exact3tag	108837	14595226	a8dcbf14d4a09aec4e5ae4d26554978dc2b8a95df12a00822234ef8273a9e611	True	True	True
replica_0846__ge4tag	846	ge4tag	30345	4153525	baf0686446ef389e8a05c27ec279f46d5f3f1ece5569cca421bbde36ec711d48	True	True	True
replica_0847__exact3tag	847	exact3tag	108653	15194743	faaea8d619e87da8a1a46fb361683d48ec800a6cf3bf2e6beba764ac5f5db37b	True	True	True
replica_0847__ge4tag	847	ge4tag	30614	4523615	44cca1030ef3f432dbd20081a20f02c9f5d5fe37833c08d794f9906f9f0b74ab	True	True	True
replica_0848__exact3tag	848	exact3tag	108204	13876734	f33f202a00b1375d71496a8a5c68587b5c37ce03f0160256cc6e5f83ea7d2d53	True	True	True
replica_0848__ge4tag	848	ge4tag	30538	3862733	8bb605288b17fea39ff475ce47a40dca990737c6c00fb97c61f9b58e26ff4fc0	True	True	True
replica_0849__exact3tag	849	exact3tag	108882	15229324	fba75abfe4908119678e04751bb27655b15f4e811288dca9e69442afc2164dc1	True	True	True
replica_0849__ge4tag	849	ge4tag	30536	4408481	1ddd252b50a75a45176ec76af29aa4210c0317931cf3bc43e1ca0830876237fb	True	True	True
replica_0850__exact3tag	850	exact3tag	108686	14597155	4b95f084b14967b9a9afe399684f779aedb03fea54ad0bb9e3dfb4042c9861c4	True	True	True
replica_0850__ge4tag	850	ge4tag	30620	4121306	d51c5f4a8520045758216e6355615f99d37458675ed87bdcf123af71e97cc3eb	True	True	True
replica_0851__exact3tag	851	exact3tag	108682	15278224	fe21f2931904cff3d6145ecf55393924a4d6580acda8d6d871f5be1ae84501e5	True	True	True
replica_0851__ge4tag	851	ge4tag	30737	4477571	4ee9c4d794026fb74606f656f8dd96177e9aca03da2d1512434229f9cf323006	True	True	True
replica_0852__exact3tag	852	exact3tag	108802	14768998	f391cc37da8ac8c4adc6da200d77a32f6d5b47a8d30d60df4bf839c7e107e4a9	True	True	True
replica_0852__ge4tag	852	ge4tag	30960	4365812	906039ed3a9485045c8363b318d93a181348d525c1aa7ce63832ad29f6445197	True	True	True
replica_0853__exact3tag	853	exact3tag	108718	14725686	69633d1136889694f23bfd75f9c4d71e370af699b1f57dcad086ab198b5cca08	True	True	True
replica_0853__ge4tag	853	ge4tag	30615	4293316	a26ebb2a0662130a33df0d03094cbb3920954653429a4ee5ea405080e2febec7	True	True	True
replica_0854__exact3tag	854	exact3tag	108686	14433331	a13e8173b9dd487de0be04c73abbed575e7414adefee0276930e1c78a490af66	True	True	True
replica_0854__ge4tag	854	ge4tag	30780	3961119	1e4399a27553454d59cebfa388c7ec1cd679bf014ef13f809ab731edf8becca6	True	True	True
replica_0855__exact3tag	855	exact3tag	109180	15003629	39beb3f1cff6dc2c863d3f03ea0999b5896ae86e64727fe289cfd962801c56ec	True	True	True
replica_0855__ge4tag	855	ge4tag	30722	4362633	22b38e538d497811fc3fa68f70a9b854aba868e9c7d701f62c603d4576f09aea	True	True	True
replica_0856__exact3tag	856	exact3tag	108740	15037574	de010b585b1c36e05dbc18f1b57fa4b501c08f20e809f2de1172d80128ac158d	True	True	True
replica_0856__ge4tag	856	ge4tag	30835	4241052	9f468ea7d9c3ab918b0fd03c918fe5cde83e2092abca88290fafdd144e32aceb	True	True	True
replica_0857__exact3tag	857	exact3tag	108732	15108607	97d13196bef04c8c60c18be51c7f2d83f826e2f8d8c11f2cd50eefb0cee6083f	True	True	True
replica_0857__ge4tag	857	ge4tag	30585	4216930	af03a6cdd99a83f6408b8a9cd1f2d978d4ef0a89521cefe00f46de785bf23f21	True	True	True
replica_0858__exact3tag	858	exact3tag	109235	14473980	c3c7bceae2123e3452ee1aa087418877b335d4b92ccbd538388c96d6028f489b	True	True	True
replica_0858__ge4tag	858	ge4tag	30473	4176161	e25d12ce5ad06cc9d3165b4c0f41cf33cf2ce64252ab8c6a94f2571d15c12ad2	True	True	True
replica_0859__exact3tag	859	exact3tag	109219	14081725	da2f2f7b1e1bb61b13a55e96b01fe06c90660d30ff39b0177539ab7783352d05	True	True	True
replica_0859__ge4tag	859	ge4tag	30933	3767215	4e78c2489a31cc604347b77068248cb01127012a981a03b1e07d49a4327c092a	True	True	True
replica_0860__exact3tag	860	exact3tag	108637	14618682	8603e34a8d4bd295f59bba32a27c3534af08147e8d15a87c8a3c12e5e73b5380	True	True	True
replica_0860__ge4tag	860	ge4tag	30507	4271127	5260c0d7b6e0ec2d2b07f42d8b4c70aa7df175d033d589524876c5f33d4abcdd	True	True	True
replica_0861__exact3tag	861	exact3tag	108790	15013407	15a379206aafb4238b237a975e4ab5c0b71ac47bdb3f1bf13c88cc5120d6fb52	True	True	True
replica_0861__ge4tag	861	ge4tag	30824	4273120	5e88a7b3b9441568c4ba37915bddda3a99fd4dd9075e2e2f2f6a62926e8b6ad6	True	True	True
replica_0862__exact3tag	862	exact3tag	108746	13668758	43c7058efc3bba6769fea9bc95b12e9595181eaaa5f85c0f22163171ae0896e8	True	True	True
replica_0862__ge4tag	862	ge4tag	30858	3660713	8eecce0359e7d86dc80a0f82e66e99d83880d6cb443d723eab5ad605c7f8f117	True	True	True
replica_0863__exact3tag	863	exact3tag	108739	14586419	7e0dc03129de7a321699d71f8e17ed9430ee4cd4190c8815578f2eb57a3e8a2a	True	True	True
replica_0863__ge4tag	863	ge4tag	30312	4103999	2e3ac2015affa29de83133b888e42b9eaa30cf783b44bf79a70c806e197c52d3	True	True	True
replica_0864__exact3tag	864	exact3tag	108919	14234342	59e6ff7f730ce1c73c56b2bef1fe6df0845472a7ddba863c82b09074961114ca	True	True	True
replica_0864__ge4tag	864	ge4tag	30961	3926672	c5b7dc955791a0b0154ecd94b7d5ded02c73c4b59f983d4e16ef822b90169f42	True	True	True
replica_0865__exact3tag	865	exact3tag	108754	14132996	d0d18deabbe55e22a3ff93048621150ad2adab87224a6f25cb77d0d4eab471f8	True	True	True
replica_0865__ge4tag	865	ge4tag	30853	4064417	f26731c545d9ef7a6be206f88e0e13cd499fbfc50734598df0c19dc9ed416b0e	True	True	True
replica_0866__exact3tag	866	exact3tag	108782	13843555	2d85a9d16cc17c399d70e9721d95c8805ff5b9a0bb4af7109895014276e9e4e7	True	True	True
replica_0866__ge4tag	866	ge4tag	30860	3733782	25fefa212c84b808c5793c0d375fde3baf3983ece352de0c4fd98e835d4adafd	True	True	True
replica_0867__exact3tag	867	exact3tag	108709	14950065	a998ec1994469fe3dcf742164d0d7868da1fb0e10f545be87d12ad97f9ff9746	True	True	True
replica_0867__ge4tag	867	ge4tag	30862	4269723	15c60091d6b3cf822ec096be4bc3e51e7083f3bd94a0bc3214132ab29f43e84d	True	True	True
replica_0868__exact3tag	868	exact3tag	108752	14201887	f4e1d0c886c8a0c43ff1cedb9b34cb6a0e985806fea2368166f0cc3ec0f8ef48	True	True	True
replica_0868__ge4tag	868	ge4tag	30648	3998990	7ebfef8674b0ef424c17d7d574dfc02c3b92cf27227b316f553c49fec0ee157e	True	True	True
replica_0869__exact3tag	869	exact3tag	108506	14826338	8eef73efcfe9379689b7b54d828551bc8f775a5c5e39d6e1e6654da4df0e1f31	True	True	True
replica_0869__ge4tag	869	ge4tag	30753	4312076	fd60a608d153895173153f0e21b1ef6c6f21c227e97412dc745fce59b99f3ff8	True	True	True
replica_0870__exact3tag	870	exact3tag	108741	13979331	96221f23fa7d5ae4bfd3276b0106152ac2ca3e8ff3a0c7bd92c04674c039aa0e	True	True	True
replica_0870__ge4tag	870	ge4tag	30909	3939504	a3ed0d57c27c0081fada1c5f353264c4e8a8bd3fd89d4eb4d5788e2936f87f01	True	True	True
replica_0871__exact3tag	871	exact3tag	108691	14012313	8b0ab4e21b40a96daab46570e7f768a8365bbc19f43cf0a13c05b29da8878a24	True	True	True
replica_0871__ge4tag	871	ge4tag	30750	3835060	4f489178fde475a5a0cdeef1b7a71b1137ca930f8544893039fa3c0a9cd38e61	True	True	True
replica_0872__exact3tag	872	exact3tag	108824	15062109	8a7beec6cdda9634d7720b9be18df14eaf0f9793a5557ec76b768ab3c2df9406	True	True	True
replica_0872__ge4tag	872	ge4tag	30629	4364822	ed6a70422a57cb8086916f7ae4a739c92147727ebc0851a3669a8367369dca70	True	True	True
replica_0873__exact3tag	873	exact3tag	108741	14614504	3a0f450a8462fe04ff36ffdcbb4f17f9ce808bcd35c2fb7c7cc605ecc66cd94c	True	True	True
replica_0873__ge4tag	873	ge4tag	30711	4125472	fb2be1a68bec52998169589bb583efa39f53d94339faf93942043b0dc1b96df3	True	True	True
replica_0874__exact3tag	874	exact3tag	108485	14009637	d75704b873996891baa58c13044d988bc97e42f7676375ced71f20bdf6bc5858	True	True	True
replica_0874__ge4tag	874	ge4tag	30528	3994536	20218ae70506971ed3e1af28bb74abc9c65d0994075fcee4429cb57578e6849b	True	True	True
replica_0875__exact3tag	875	exact3tag	108916	14066104	996ee27d546352710ea42cac3e2ef83da8291ff52f822c2eab6acfb818f90145	True	True	True
replica_0875__ge4tag	875	ge4tag	30614	3911499	0fa9d3af0f5436b80a68d9b9c975478d218ef2011d0c2e68230ea05cf20a8fc8	True	True	True
replica_0876__exact3tag	876	exact3tag	108601	14539432	89cd8a62808e384be648b0d14e3e5cb8b85ad6dad579ff9280d5c216042271d3	True	True	True
replica_0876__ge4tag	876	ge4tag	31081	4069513	465e0bf0b63614d124692e89b950b5a58103948fcda8bd806b400b43ff5c9caf	True	True	True
replica_0877__exact3tag	877	exact3tag	108592	14198995	b296457f8504fa5c4d6a95103cf84ff1f5349a4d2d4ac43adc9a6f3e152269a5	True	True	True
replica_0877__ge4tag	877	ge4tag	31138	3974235	a30fff530873789e76f69505cc5ab728b73a2b465ce56e7438cae3a137627468	True	True	True
replica_0878__exact3tag	878	exact3tag	108294	14767849	040a84ff75f530d31abb0fbc12cbb1d18a8fb61c4e9759ed0db60792863aa9ab	True	True	True
replica_0878__ge4tag	878	ge4tag	30511	4351722	0cfd82b338cd673a56b0fe57075851c932b6583d1474ced22939efded96aa9ab	True	True	True
replica_0879__exact3tag	879	exact3tag	108875	14273846	b02cc2f65dca01bdda41e48822029c3840d620ba016b2f6df009478e62e43d3c	True	True	True
replica_0879__ge4tag	879	ge4tag	30809	4092154	6539fd914f746f1046a6777543145b29d1e170b50ea2cf93ba7afda31c385bfb	True	True	True
replica_0880__exact3tag	880	exact3tag	108463	13790492	239e7faaeb8a00d8fd61d3e38b43cb6623c6121ce8bcd96d8f2e2247154627b5	True	True	True
replica_0880__ge4tag	880	ge4tag	30607	3836767	90c525820dfbedd9db092ead2c21fab3d6663e202f29fbfd9a6dfa8b6b7cf387	True	True	True
replica_0881__exact3tag	881	exact3tag	108575	14313964	cd7108b05c8ab230bb59c4d2d65873e47eb9fc3b759d7ddab010f79fa038261c	True	True	True
replica_0881__ge4tag	881	ge4tag	30659	3880145	f0eb99327ac1ba9d15efb5a61534b839695ec3a500fbb05edd709eddf895da74	True	True	True
replica_0882__exact3tag	882	exact3tag	109068	14543550	992056d3397a316b1075c94c0fd1d750f4042cff7706a28d9fdc1761beae94b5	True	True	True
replica_0882__ge4tag	882	ge4tag	30782	4141042	f199f838113d3deab79acf1d19467f1eb0df9fd454127be16897226fc353ddb7	True	True	True
replica_0883__exact3tag	883	exact3tag	108362	14498289	c25e884fbd2e89eb513c1ed587258d8d9849c39c2097096c3f2c44d0036b3f19	True	True	True
replica_0883__ge4tag	883	ge4tag	30781	4138848	1e77d6d6e927777c94fff701f97a946f7e54dd80ec246d9d888ee05134facc42	True	True	True
replica_0884__exact3tag	884	exact3tag	108734	14531707	8cc72408a6d60f20e4b234b5bcb4fae3a0434a1c4c8a3407d1d7974c9011c9db	True	True	True
replica_0884__ge4tag	884	ge4tag	30537	3783701	3158a4cf92c3569f18661e75b7dafcbe241527e87c7c101f0cd3ced4b2c79edb	True	True	True
replica_0885__exact3tag	885	exact3tag	108703	14942489	50a6da84a799edc8ef49defad6042424f3a4286ab54f5b6ef33424ca93be71b0	True	True	True
replica_0885__ge4tag	885	ge4tag	30543	4197353	815a8f716a3d2cf73ca3c3598fb8b56cdda7eaa5c1a061335b2bba8dba0dce1b	True	True	True
replica_0886__exact3tag	886	exact3tag	108630	15097244	43be9208fda6b813ce292d115078938407ebf5261a366a1673c8b2ab2f9c044d	True	True	True
replica_0886__ge4tag	886	ge4tag	30463	4437863	004f650de2b9f1f39643465487b45ce4a24c603431968ac0fffffe9fb515113a	True	True	True
replica_0887__exact3tag	887	exact3tag	108183	14477067	6a7afce60b6c41209ae2c239eda2dd837bb2dc22ae4033095dac695f83fcf2a8	True	True	True
replica_0887__ge4tag	887	ge4tag	30539	4037407	caf2d5f700c95911f27f9f6bfeebda75080d6e29ee34d04b1cf2f89e33fb0369	True	True	True
replica_0888__exact3tag	888	exact3tag	108371	14472455	fb04be13fb03e6bd7a236989f9b3a88a677659aba807b279d56cd2c82eef8633	True	True	True
replica_0888__ge4tag	888	ge4tag	30576	4127199	9a69c9f199613f56bd9a439248be433031406560601fc9c028250ac96270b325	True	True	True
replica_0889__exact3tag	889	exact3tag	108511	14757821	bd41c80a2cc6df94ebb7949cc5c932829c4811ad8e4252c06b9bd8440412eaf9	True	True	True
replica_0889__ge4tag	889	ge4tag	30995	4161872	1da3872064a4a122d7447ca1d4836548e7f0645b7ca204d9cceeead5492455dc	True	True	True
replica_0890__exact3tag	890	exact3tag	108873	14312616	da0b58848ba215888ad64567403b4c6076ae7aaf0c05fb2d2600e7f02a7e6dbf	True	True	True
replica_0890__ge4tag	890	ge4tag	31142	4053913	225f0b72cc732d9e379916f4a22dbe36937fecd53e3f5396c7fc3eece134d2ca	True	True	True
replica_0891__exact3tag	891	exact3tag	108742	14243881	3ca07c5134c1110732ceb4fbcdb32966c16589b842fc66cd9babe39ce16e2068	True	True	True
replica_0891__ge4tag	891	ge4tag	30785	3802413	8dcd7ec73b5b3a5812d0882d743f48e0a753882ae6092883dbfc8428fe29899f	True	True	True
replica_0892__exact3tag	892	exact3tag	109066	14744587	a50a8828d1b245869f362cbaa207eb4178aade7e59c608e72de02e46a545816e	True	True	True
replica_0892__ge4tag	892	ge4tag	30617	4136287	c25cc0a1ad4933afa6d9e29976066578fe748bc30d1e2786c35f40862e69938e	True	True	True
replica_0893__exact3tag	893	exact3tag	108444	15452976	21c6b28ddc97a136d36d560aa5fb850f4db19f36fa640f7c84fa1945ba2bb548	True	True	True
replica_0893__ge4tag	893	ge4tag	30664	4575045	b9115561c06fad05cd75cf560b90ccf3ea9c9eb2e34ef07b6f446731fcb2d7c2	True	True	True
replica_0894__exact3tag	894	exact3tag	108932	15128446	19aecbb67a34f1d12f97a620563ece3aed48aebdd7cbff519c79890fdbc2175e	True	True	True
replica_0894__ge4tag	894	ge4tag	30667	4476413	250e2329094bde9d6a12adf2ab1c182b1af8fa25ad8446a5b136f086ca857419	True	True	True
replica_0895__exact3tag	895	exact3tag	108701	14343673	8da69eb21726ca1493090d7d8248469924dfd3cd450a71c909f6977a5239bbcb	True	True	True
replica_0895__ge4tag	895	ge4tag	30678	3841346	b47eed2242c03ec67bc09bbd76de62e8a627c4cb1f8d837e3aed526ec7e54633	True	True	True
replica_0896__exact3tag	896	exact3tag	107957	14683222	2515cf7b3b4fc77777632c59e9fab7a06394e9a06519c27c9755bfbf3ee260d3	True	True	True
replica_0896__ge4tag	896	ge4tag	30536	4203711	8efc6b76539fb292f08074f2142047bfb6d839385482aa140de7299fc1213a1e	True	True	True
replica_0897__exact3tag	897	exact3tag	108915	15234757	1e8b2d752cfca77c4e2a39bf311af5d6da0018d7052f4414c398d5a0bff244cb	True	True	True
replica_0897__ge4tag	897	ge4tag	30656	4418168	82b8e5310c5e3f045ed0b7e09fa5ccf44ceda60dbc78704c83513016ca2f8a52	True	True	True
replica_0898__exact3tag	898	exact3tag	109119	14788226	ff62f40d4af0ef4067a326afca4d6ede211137e56082014d9a605fe1b29eec71	True	True	True
replica_0898__ge4tag	898	ge4tag	30651	4256127	30c3eec575dc3336b934f958f6f51d0912ba3c8188c960a40000272035b16ae6	True	True	True
replica_0899__exact3tag	899	exact3tag	108667	15003313	fe261172661031c5c9597f8461c0b917aca3e18e4c57df35834eaffa83867459	True	True	True
replica_0899__ge4tag	899	ge4tag	30626	4414783	5a13326b401407a94b2b2583397719440421c1d781b76b6527a4ca3c694fc92c	True	True	True
replica_0900__exact3tag	900	exact3tag	108595	15021979	f340e78b6051f75d42a6689726da54e3a6420ee280692ee8384d1f1b310b9834	True	True	True
replica_0900__ge4tag	900	ge4tag	30949	4310788	8a42d61a7343f4b2e1284bebc4b6146d31250550965dccf443a76d6900622f5a	True	True	True
replica_0901__exact3tag	901	exact3tag	108801	14096533	7e0bff581c834d1a740689477fdef9771f64846f78d8010f344f0bdff90d66a9	True	True	True
replica_0901__ge4tag	901	ge4tag	30782	3973310	108c66f258ce126165048da764b919e4ade7399179a5dafe57aad0b966000ecb	True	True	True
replica_0902__exact3tag	902	exact3tag	107839	14289774	fe3d698839acd5675ddb6690201600a5116b27b5ebc443a017bc856b24661742	True	True	True
replica_0902__ge4tag	902	ge4tag	30685	3918731	75b8e3b73e1cdbae5f923d7a31dec71730f0aeb300ce46d4502d1c92ca768e84	True	True	True
replica_0903__exact3tag	903	exact3tag	108273	15007869	045411d5ee6b101beb4a6e8913f39f03f122b70ccb89e74d6b3115e68081559a	True	True	True
replica_0903__ge4tag	903	ge4tag	30610	4140920	45a3bdbfca07d2a377031c036afd9b42897e4ebf11e83b636c60559c58ab395a	True	True	True
replica_0904__exact3tag	904	exact3tag	108788	14419928	d3f0778c30a52d184aa2e3bff6a291e04515f1f70958f37a36513b8d2caef2b9	True	True	True
replica_0904__ge4tag	904	ge4tag	30668	4189155	5fe766773b0b3b9643d1eb1e786bcfecb22f37b9d7c242838781900a763566ef	True	True	True
