sample_class	process_or_mode	campaign	source_scope	source_path	source_tag	field	value	status	remote_bundle_path	source_kind	source_paths	source_member_sha256s	source_bundle_sha256	identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	sigma_gen_pb	18153537.70690813	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_provenance.json	3300be79f6128b4cf4dcef77576cd37b25f6035d1fcaa8c18a0a127a347984c0,d36c618fc20790b3541b6d93866d18b4d685126b04faa5fda7068412f5095afc	fab3cbb3179a08d74e10505669fe0378575d2525f5f1a882b545bb65ccc31847	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job21_bin0_shard1840_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	stage	complete_copied_and_verified	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job21_bin0_shard1840_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	stage	complete_copied_and_verified	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	sum_event_weights	10000.023531736506	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_provenance.json	3300be79f6128b4cf4dcef77576cd37b25f6035d1fcaa8c18a0a127a347984c0,d36c618fc20790b3541b6d93866d18b4d685126b04faa5fda7068412f5095afc	fab3cbb3179a08d74e10505669fe0378575d2525f5f1a882b545bb65ccc31847	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	sum_squared_event_weights	10000.047287696374	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_provenance.json	3300be79f6128b4cf4dcef77576cd37b25f6035d1fcaa8c18a0a127a347984c0,d36c618fc20790b3541b6d93866d18b4d685126b04faa5fda7068412f5095afc	fab3cbb3179a08d74e10505669fe0378575d2525f5f1a882b545bb65ccc31847	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0164_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_materialization_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	target_tag	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	event_weight_convention	pythia_info_weight_normalized_to_sigma_gen	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0016_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_materialization_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	generated_events	10000	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	max_event_weight	1.0024426765434336	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	min_event_weight	1	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	n_events	10000	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	pthat_max_GeV	75	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	pthat_min_GeV	50	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	seed	1201841	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	shard_id	1841	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	sigma_gen_pb	18240613.715383187	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job22_bin0_shard1841_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	stage	complete_copied_and_verified	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/qcd_adaptive500k_20260716/terminal/receipts/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_84891534_job22_bin0_shard1841_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	stage	complete_copied_and_verified	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	sum_event_weights	10000.002442676543	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	sum_squared_event_weights	10000.004891319755	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_provenance.json	0fcebc82062431978944bfeb7772e1c34b84588c2b0129a59a3ef1f57097b959,52a8fee7a4e2be5cb58c07b945953e19ca55a2db755d002c9bd5be7122c1bb6e	9f591e720e743a8a20823f1f6cb3555a084e106064a39ea719285e69c3affbf6	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0016_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841_materialization_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	target_tag	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1841_seed1201841	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	event_weight_convention	pythia_info_weight_normalized_to_sigma_gen	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc,5f5ad900fc9fd7a8c4de3857561ebec704f31473a05899cddc6ec6f0714c8719	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0260_qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_materialization_receipt.json	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	generated_events	10000	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	max_event_weight	1.021433395694159	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc,5f5ad900fc9fd7a8c4de3857561ebec704f31473a05899cddc6ec6f0714c8719	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	min_event_weight	1	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc,5f5ad900fc9fd7a8c4de3857561ebec704f31473a05899cddc6ec6f0714c8719	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	n_events	10000	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc,5f5ad900fc9fd7a8c4de3857561ebec704f31473a05899cddc6ec6f0714c8719	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	pthat_max_GeV	75	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc,5f5ad900fc9fd7a8c4de3857561ebec704f31473a05899cddc6ec6f0714c8719	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	pthat_min_GeV	50	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc,5f5ad900fc9fd7a8c4de3857561ebec704f31473a05899cddc6ec6f0714c8719	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	seed	1201842	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_generator.json,./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc,5f5ad900fc9fd7a8c4de3857561ebec704f31473a05899cddc6ec6f0714c8719	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022			qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842	shard_id	1842	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1842_seed1201842_provenance.json	5b652a4d06585c3ab94a481274fe2e57ec10e1271060dba6b26116c62e07debc	4ab8af1a8b349e3e7697ddaee935233cd17c293119e4802c1f2ea884fae1d118	True
